budget,revenue,popularity,runtime,vote_average,vote_count
25.0,135.330182,25.785925,143.0,6.9,1055.0
19.8,41.29632,20.311684,103.0,6.5,505.0
20.0,50.907234,20.975165,104.0,7.0,435.0
32.0,50.907422,26.509175,98.0,6.6,660.0
20.0,47.241945,26.497025,92.0,5.3,465.0
0.0,0.0,14.211699,124.0,6.4,194.0
20.0,78.378744,36.819044,86.0,4.6,793.0
20.0,31.678778,7.902536,158.0,6.2,63.0
20.0,54.586584,30.909699,128.0,7.1,612.0
20.0,46.069568,16.663797,107.0,5.7,295.0
35.0,68.349884,27.724913,91.0,5.3,531.0
19.0,35.387212,17.971883,108.0,6.0,328.0
20.0,67.2,25.041992,108.0,6.3,444.0
0.0,0.0,7.924428,101.0,5.4,167.0
20.0,45.636368,14.857884,113.0,6.3,257.0
30.0,47.126295,23.982956,113.0,7.0,628.0
20.0,0.0,12.458131,87.0,4.7,171.0
20.0,0.0,3.996392,101.0,5.8,63.0
20.0,64.822796,30.387754,112.0,6.6,697.0
20.0,72.258126,56.481487,108.0,7.9,3652.0
20.0,32.005248,19.962713,105.0,6.0,368.0
20.0,65.569869,18.666876,109.0,6.3,363.0
20.0,46.089287,55.964605,109.0,6.7,1778.0
0.0,0.0,5.0348,99.0,5.8,143.0
20.0,51.416464,28.019226,98.0,6.0,634.0
20.0,49.779728,16.176976,104.0,5.9,525.0
20.0,17.425,17.237143,109.0,6.0,593.0
9.0,27.105095,4.34503,100.0,5.3,155.0
0.0,0.0,11.360997,119.0,6.5,119.0
20.0,39.3,12.300789,88.0,5.3,124.0
20.0,37.597471,15.804814,97.0,5.2,288.0
0.0,0.0,9.750557,105.0,6.3,148.0
40.0,28.972508,4.100942,89.0,5.1,44.0
20.0,21.284514,12.309715,106.0,6.7,175.0
20.0,83.70731,62.933899,96.0,7.1,2181.0
20.0,20.211394,16.074397,115.0,6.3,299.0
20.0,0.0,17.016284,108.0,5.8,255.0
0.806948,32.0,93.067866,109.0,8.2,2320.0
20.0,36.620508,17.145287,101.0,5.4,220.0
20.0,34.07792,27.256849,103.0,6.7,542.0
20.0,0.0,7.878177,113.0,5.6,130.0
20.0,2.297493,0.173964,98.0,4.9,7.0
20.0,18.432,14.370111,121.0,6.8,260.0
20.0,18.253415,11.090254,114.0,6.5,52.0
20.0,22.222308,20.82778,124.0,7.1,334.0
15.0,56.255142,43.644978,148.0,7.8,3045.0
20.0,17.807569,8.244324,100.0,5.6,111.0
20.0,52.302796,23.292761,94.0,5.0,432.0
19.0,25.836616,64.181668,108.0,6.9,1603.0
0.0,0.0,9.03154,68.0,6.4,88.0
0.0,17.519169,4.031585,103.0,6.3,39.0
20.0,100.914445,13.658985,99.0,7.2,831.0
35.0,0.0,6.908351,88.0,4.3,20.0
20.0,73.276047,10.446722,128.0,7.3,394.0
20.0,60.427839,32.243357,124.0,7.2,918.0
20.0,16.605763,9.149089,84.0,5.8,52.0
20.0,17.432163,5.596835,101.0,5.3,83.0
0.0,0.0,5.214408,98.0,5.0,120.0
20.0,17.436509,10.50098,120.0,7.0,167.0
20.0,15.473333,3.011205,199.0,6.5,41.0
19.5,34.85499,15.012237,111.0,6.2,336.0
25.0,14.109284,16.238961,87.0,3.0,240.0
20.0,22.942221,15.21229,88.0,5.5,208.0
20.0,13.801755,6.397042,97.0,6.5,125.0
20.0,30.426096,19.220789,106.0,6.2,671.0
20.0,32.20403,35.232278,95.0,5.8,715.0
40.0,0.0,9.842771,99.0,4.8,139.0
20.0,34.560577,35.542809,96.0,5.9,861.0
0.0,0.0,7.829295,98.0,7.0,130.0
20.0,13.391174,3.476925,123.0,6.1,12.0
30.0,27.674124,5.133744,101.0,6.4,81.0
20.0,12.482775,14.031377,101.0,6.0,289.0
20.0,12.398628,17.227376,96.0,6.1,139.0
0.0,0.0,17.98817,102.0,6.4,286.0
20.0,17.280326,15.66135,108.0,5.7,220.0
20.0,24.145613,19.705311,116.0,6.7,641.0
0.0,0.0,2.645722,93.0,4.5,48.0
0.0,0.0,17.662683,102.0,6.2,424.0
0.0,0.0,2.894154,103.0,6.4,62.0
20.0,12.639297,29.371987,115.0,5.6,797.0
20.0,10.686841,11.352693,96.0,7.3,187.0
20.0,0.0,7.553773,98.0,5.4,62.0
20.0,36.606743,30.477114,100.0,6.3,950.0
20.0,0.0,9.927018,106.0,5.6,105.0
20.0,0.0,12.379781,101.0,6.5,147.0
20.0,16.974459,12.643703,105.0,6.5,297.0
21.0,0.0,15.440465,99.0,6.5,284.0
0.0,9.109322,5.886228,88.0,1.9,35.0
0.0,12.382362,6.925645,83.0,5.4,133.0
20.0,10.337477,9.36146,84.0,4.7,78.0
20.0,11.341016,6.102663,98.0,6.4,24.0
8.0,20.0,0.709143,149.0,6.5,15.0
20.0,11.110975,45.742217,148.0,6.5,833.0
0.0,0.0,1.682839,85.0,3.2,18.0
20.0,16.549477,8.237336,110.0,5.9,88.0
20.0,7.0,2.605374,83.0,4.1,20.0
12.0,15.008161,29.072964,107.0,5.3,631.0
22.0,0.0,1.322528,100.0,5.8,82.0
0.0,6.575282,4.961306,87.0,4.7,69.0
0.0,0.0,8.628519,160.0,6.7,41.0
20.0,6.420319,12.232048,106.0,7.0,185.0
15.0,27.462041,27.133277,99.0,6.2,571.0
8.7,7.659918,26.093043,100.0,6.8,532.0
0.0,0.0,13.621201,117.0,7.0,216.0
20.0,10.442808,9.292987,96.0,3.1,173.0
20.0,5.210988,7.716606,111.0,5.4,126.0
20.0,0.0,7.698075,100.0,5.9,179.0
20.0,12.00707,37.629309,125.0,6.5,546.0
0.0,0.0,2.405911,114.0,6.3,26.0
0.0,0.0,3.350297,119.0,6.3,59.0
20.0,4.001121,13.032308,135.0,6.6,195.0
20.0,16.863583,15.131867,93.0,4.8,271.0
20.0,5.530764,10.218307,114.0,6.8,203.0
21.0,0.0,12.761176,124.0,7.4,278.0
26.5,159.375308,60.732738,134.0,8.2,1983.0
0.0,0.0,0.49446,114.0,5.7,20.0
0.0,0.0,6.574285,124.0,4.9,9.0
2.0,5.048693,14.617944,104.0,7.1,218.0
20.0,0.0,3.102987,118.0,6.8,36.0
20.0,1.675706,5.65327,84.0,3.3,12.0
20.0,5.359645,44.566609,107.0,6.9,1552.0
40.0,7.4,8.978408,125.0,6.5,52.0
0.0,0.0,10.150993,115.0,6.0,97.0
0.0,0.0,0.28576,88.0,2.2,8.0
10.0,3.727746,11.267676,122.0,5.4,156.0
20.0,0.0,9.129808,126.0,6.4,102.0
0.0,0.0,2.013405,101.0,5.8,14.0
0.0,0.0,20.086645,101.0,5.9,286.0
20.0,0.30507,3.581906,107.0,6.2,33.0
0.0,47.301471,12.373248,86.0,6.1,107.0
0.0,0.0,12.283025,118.0,5.8,221.0
20.0,4.634062,10.617236,107.0,4.5,139.0
20.0,0.0,6.377308,100.0,5.5,48.0
20.0,0.346594,3.620537,110.0,6.0,31.0
0.0,17.671101,27.215666,106.0,5.3,585.0
0.0,0.0,4.127155,102.0,6.6,35.0
20.0,0.0,13.118983,95.0,6.3,130.0
20.0,0.0,14.182301,83.0,5.3,68.0
0.0,0.0,0.416179,170.0,5.0,3.0
0.0,0.0,0.485405,98.0,0.5,1.0
20.0,0.0,7.444189,105.0,6.1,109.0
20.0,0.0,33.625477,96.0,5.4,404.0
27.22,5.496951,28.060472,105.0,6.1,465.0
19.4,0.0,20.746932,125.0,7.1,312.0
27.0,0.0,7.727035,150.0,7.1,157.0
22.0,424.208848,45.707835,181.0,7.6,1046.0
20.0,216.197492,28.497242,92.0,5.4,1584.0
19.0,110.879513,11.47316,113.0,6.7,141.0
19.0,70.067909,25.28132,95.0,6.1,713.0
14.0,173.046663,45.99611,111.0,7.0,1476.0
0.0,0.0,20.392858,91.0,5.4,440.0
19.0,44.017374,78.699993,144.0,8.1,3757.0
19.0,381.109762,76.603233,116.0,8.0,6079.0
19.0,40.846082,13.664614,93.0,5.5,209.0
0.0,0.0,2.242809,113.0,6.0,40.0
27.0,0.0,1.224105,90.0,3.9,8.0
19.0,49.830607,27.494037,101.0,5.9,583.0
18.0,101.564935,18.47518,95.0,5.3,404.0
19.1,5.728213,10.559414,109.0,6.5,208.0
0.0,0.0,1.916351,85.0,4.6,8.0
20.0,54.95614,28.867568,101.0,6.2,633.0
15.0,274.925095,118.968562,125.0,8.3,3840.0
0.0,0.0,3.376967,110.0,5.9,43.0
25.0,8.613462,7.436491,132.0,6.5,108.0
0.0,76.586316,57.84156,131.0,7.4,1486.0
19.0,18.755936,17.952817,109.0,6.0,342.0
19.0,29.922472,21.959742,100.0,6.4,465.0
19.0,4.75,4.229942,188.0,6.0,33.0
19.0,6.928068,11.766564,97.0,6.2,208.0
0.0,5.310554,2.366251,121.0,5.8,40.0
19.0,2.119994,0.068228,93.0,5.6,5.0
18.0,0.0,5.380733,116.0,6.1,12.0
0.0,0.0,5.625989,110.0,6.8,69.0
19.0,108.047131,30.205943,90.0,6.0,588.0
19.0,32.801173,26.441669,114.0,7.3,638.0
15.0,46.770602,15.262492,93.0,6.0,381.0
0.0,0.0,1.583918,107.0,5.8,11.0
18.5,10.680275,44.511363,118.0,7.2,1301.0
18.5,31.912793,16.665841,100.0,6.0,518.0
18.0,268.1574,36.471231,96.0,6.2,2713.0
23.0,351.583407,85.30318,101.0,6.6,2472.0
18.0,151.668774,20.716023,104.0,6.9,993.0
18.0,261.572744,29.487784,82.0,6.5,1579.0
18.0,141.774679,25.43954,96.0,6.1,882.0
18.0,87.0,15.314027,105.0,6.4,434.0
19.0,144.216468,32.602868,122.0,6.3,659.0
17.0,65.535067,9.832326,88.0,5.5,308.0
16.0,19.682924,33.452469,110.0,3.7,392.0
0.0,0.0,14.190837,103.0,6.2,249.0
18.0,65.070412,6.501815,106.0,5.6,74.0
23.0,76.488889,26.58873,91.0,6.5,656.0
16.5,67.683989,36.15716,94.0,6.5,1013.0
18.0,88.923251,16.027955,94.0,5.5,322.0
21.0,72.417394,14.329891,99.0,6.3,238.0
18.0,98.235548,50.009408,107.0,7.3,2093.0
18.0,51.973029,31.82675,160.0,7.8,1076.0
0.0,14.796236,9.642041,88.0,4.8,167.0
17.0,129.042871,36.423717,97.0,6.9,2320.0
0.0,0.0,12.309718,113.0,6.4,172.0
19.8,87.754044,11.693272,137.0,6.8,246.0
18.0,41.382841,12.243887,103.0,5.9,136.0
18.0,103.215094,89.811154,119.0,7.4,4535.0
18.0,99.206215,34.694216,98.0,7.0,1098.0
15.0,76.286096,17.50138,111.0,6.9,367.0
18.0,62.646763,18.492655,94.0,6.0,303.0
18.0,0.0,11.238522,81.0,4.9,147.0
1.0,21.378361,14.518598,89.0,6.4,311.0
18.0,47.08899,19.234672,106.0,6.9,342.0
18.0,24.91167,4.504377,121.0,6.7,72.0
0.0,24.007324,10.529143,86.0,5.6,225.0
18.0,100.0,18.379124,103.0,5.8,383.0
18.0,23.0,35.524457,129.0,7.7,938.0
18.0,36.133014,13.472365,109.0,5.6,180.0
18.0,0.0,8.321586,109.0,6.7,167.0
0.0,0.0,7.668063,107.0,5.5,135.0
18.0,35.69292,52.464877,94.0,7.0,2606.0
0.0,0.0,11.423533,94.0,6.4,155.0
18.0,17.200925,6.961736,115.0,6.8,90.0
17.0,24.0,9.191187,107.0,5.4,167.0
18.0,16.702864,4.492859,92.0,4.9,76.0
18.0,0.0,5.706767,125.0,7.2,120.0
30.0,34.441873,53.670525,122.0,6.8,1573.0
18.0,0.0,14.15192,102.0,5.1,197.0
18.0,0.0,13.462544,87.0,5.9,319.0
18.0,2.9456,11.725805,98.0,3.7,14.0
21.0,28.008462,7.047975,109.0,6.2,92.0
18.0,12.0,13.628601,108.0,7.3,236.0
18.0,10.501938,16.520516,90.0,4.9,246.0
18.0,8.038061,14.916264,112.0,6.9,176.0
18.0,25.312387,9.633711,94.0,5.7,164.0
0.0,0.0,3.455018,105.0,5.6,56.0
0.0,0.0,1.946634,104.0,6.4,23.0
17.0,6.735922,12.313143,117.0,5.8,177.0
18.0,14.110013,3.258422,108.0,6.5,67.0
0.0,0.0,3.659292,112.0,6.7,55.0
18.0,5.887457,24.548633,127.0,7.3,630.0
18.0,20.275812,17.683563,111.0,6.7,299.0
18.0,26.52751,10.1449,120.0,6.5,158.0
18.0,25.739015,31.887978,114.0,6.9,836.0
0.0,0.0,1.110179,99.0,3.5,15.0
0.0,0.0,9.814785,242.0,7.3,117.0
25.0,20.719451,1.876811,117.0,6.8,28.0
18.0,6.212282,32.717853,112.0,6.2,694.0
0.0,0.0,8.945081,108.0,6.2,149.0
18.0,22.309223,13.916583,116.0,6.7,273.0
15.2388,0.0,17.94739,144.0,7.2,255.0
0.0,0.0,2.525569,90.0,5.3,11.0
2.7,3.5,10.47644,93.0,5.9,108.0
18.0,0.676698,10.991281,103.0,7.0,104.0
18.0,7.972967,7.871686,93.0,6.7,83.0
18.0,0.382174,6.333869,98.0,4.4,60.0
18.0,0.871279,1.138383,338.0,6.7,50.0
18.0,0.0,8.266124,114.0,5.6,20.0
0.0,0.0,0.910529,121.0,9.3,2.0
3.5,34.0,18.025206,96.0,6.9,270.0
18.0,0.0,10.144222,92.0,4.5,179.0
18.0,1.831348,9.244181,105.0,6.7,77.0
17.9,6.948633,12.752463,89.0,5.0,206.0
14.0,13.551174,22.748174,119.0,6.0,376.0
20.0,121.463226,33.436092,113.0,7.0,2100.0
0.0,90.508336,3.107371,103.0,6.4,52.0
18.0,0.0,7.922639,90.0,5.7,82.0
23.0,150.8167,28.973074,98.0,6.5,640.0
15.0,51.053787,23.980329,80.0,5.9,479.0
17.5,38.0,28.60542,121.0,7.5,793.0
24.0,99.965753,42.669304,89.0,5.9,966.0
17.5,7.018189,7.180403,93.0,5.8,16.0
18.0,266.5868,21.638673,93.0,4.6,218.0
0.0,0.0,2.64486,116.0,5.4,18.0
0.0,0.0,25.881355,101.0,7.4,1660.0
18.5,183.316455,67.66094,137.0,7.7,3220.0
17.0,72.070731,20.786616,170.0,7.4,352.0
17.0,125.586134,27.654472,100.0,5.6,687.0
17.0,136.621271,70.668923,104.0,6.4,1219.0
16.0,109.502303,23.425431,126.0,6.9,478.0
17.5,19.179969,14.304444,110.0,5.8,172.0
0.3,70.0,30.301307,91.0,7.4,1035.0
17.0,0.0,3.56033,87.0,4.7,30.0
17.0,71.625195,7.210095,123.0,6.7,110.0
17.0,57.103895,23.491962,109.0,6.4,534.0
20.0,136.150434,36.133536,90.0,5.8,730.0
17.0,0.0,14.18136,94.0,5.2,297.0
17.0,30.331165,12.709227,81.0,5.9,198.0
17.0,43.165571,24.054062,86.0,6.0,849.0
15.0,69.623713,35.107857,107.0,6.1,705.0
0.0,0.0,10.149569,98.0,5.1,64.0
0.0,45.710059,14.023082,128.0,7.4,213.0
0.0,0.0,9.054803,99.0,5.6,54.0
20.0,21.170563,5.422285,105.0,6.0,32.0
17.0,115.350426,32.746486,112.0,7.3,2247.0
34.0,19.693891,3.960098,108.0,4.8,63.0
0.0,0.0,10.178917,121.0,6.9,187.0
17.0,0.0,4.544216,89.0,4.6,74.0
0.0,0.0,2.184708,89.0,3.3,17.0
0.0,0.0,3.09159,73.0,6.3,14.0
17.0,29.536299,18.790102,133.0,6.2,293.0
17.0,10.0,3.321095,154.0,6.3,36.0
17.0,97.542952,33.912116,91.0,6.4,1723.0
17.0,20.455276,5.787891,95.0,5.6,101.0
17.0,7.314027,7.864011,107.0,4.9,95.0
17.0,19.3,17.062117,90.0,4.1,318.0
0.0,0.0,1.782666,94.0,3.0,6.0
17.0,9.5,19.311572,122.0,7.0,331.0
0.0,0.0,2.897449,120.0,5.5,19.0
17.0,0.0,0.138564,97.0,2.9,15.0
40.0,86.915017,36.960953,110.0,7.1,1615.0
17.0,2.0,1.15641,102.0,5.6,19.0
17.0,1.569918,9.583578,98.0,6.8,59.0
17.0,3.758328,25.112567,120.0,6.1,271.0
17.0,0.374743,9.349386,144.0,5.2,153.0
15.0,0.0,8.884405,80.0,6.5,129.0
17.0,8.72,2.215261,91.0,5.0,27.0
17.0,9.627492,6.385234,82.0,4.5,140.0
16.5,0.0,20.935169,102.0,7.0,428.0
16.8,2.281089,4.358255,122.0,5.8,73.0
15.0,43.848069,24.898687,126.0,7.0,546.0
16.5,135.0,20.898711,136.0,7.2,352.0
16.5,37.311672,18.236284,120.0,6.9,317.0
16.5,13.620075,10.74648,108.0,6.0,236.0
16.5,16.942795,12.102725,126.0,7.0,199.0
16.4,235.860116,55.458584,129.0,8.1,2705.0
16.0,247.275374,35.777067,107.0,6.5,1859.0
16.0,92.823546,18.430419,96.0,7.3,950.0
16.0,53.97725,7.980632,129.0,7.4,131.0
16.0,119.754278,14.759948,93.0,5.9,542.0
0.0,0.0,9.229999,106.0,6.0,122.0
15.0,133.432856,29.943316,100.0,7.3,1049.0
16.0,76.51405,15.788784,87.0,4.8,365.0
16.0,68.263166,41.083914,94.0,7.6,1662.0
16.0,0.0,21.380635,91.0,5.9,402.0
18.5,6.490401,1.884558,120.0,6.4,30.0
0.0,0.0,4.382761,80.0,3.7,78.0
19.0,83.258226,90.809408,118.0,7.6,3041.0
0.0,0.0,6.579017,94.0,4.8,44.0
16.0,29.381649,7.854989,130.0,7.4,55.0
16.0,40.492759,11.807269,91.0,5.3,224.0
17.7,30.987695,15.976335,91.0,5.5,242.0
15.0,30.102717,10.484642,110.0,5.3,215.0
12.0,80.573774,38.623178,121.0,7.4,2199.0
16.0,50.007546,8.8321,114.0,4.6,96.0
15.0,96.408652,32.758254,96.0,6.7,1020.0
25.0,0.0,6.091033,139.0,6.4,76.0
16.0,20.627372,9.119797,94.0,5.4,103.0
0.0,0.0,9.423866,109.0,7.2,108.0
16.0,31.556061,32.257414,100.0,5.3,837.0
16.0,15.427192,3.021835,96.0,5.4,43.0
16.0,0.0,7.612849,90.0,7.0,127.0
20.0,0.0,36.764666,113.0,6.9,948.0
0.0,0.0,3.199784,99.0,5.7,42.0
20.0,13.854,9.455596,108.0,5.3,131.0
26.0,206.67844,44.301745,125.0,7.6,988.0
16.0,18.564088,19.890428,100.0,6.8,378.0
16.0,1.2e-05,0.830596,97.0,4.6,10.0
0.0,0.0,2.637355,107.0,5.1,36.0
0.0,0.0,2.25453,112.0,5.5,34.0
16.0,0.0,8.711782,112.0,6.4,113.0
6.5,4.217115,5.700333,95.0,6.7,100.0
16.0,5.9,29.253833,116.0,6.8,624.0
16.0,2.849142,8.842869,113.0,6.7,90.0
16.0,1.686429,2.848727,97.0,4.3,48.0
16.0,5.867686,13.832464,117.0,6.2,250.0
0.0,0.0,4.488547,135.0,6.9,21.0
20.0,24.261569,38.802415,101.0,6.5,956.0
16.0,14.822346,9.400404,86.0,4.7,108.0
11.0,53.191886,18.923181,106.0,6.8,615.0
0.0,0.0,2.397987,96.0,6.3,29.0
13.0,0.754249,20.39955,161.0,7.2,387.0
16.0,0.0,7.251897,93.0,4.8,91.0
16.0,47.801389,43.217089,93.0,7.7,1717.0
16.0,0.0,14.529496,110.0,6.7,172.0
16.0,3.442853,20.59148,122.0,6.4,258.0
15.6,0.0,2.244947,91.0,4.2,20.0
0.0,0.0,1.326264,115.0,5.7,16.0
0.0,0.0,0.212108,99.0,5.3,3.0
15.5,1.237615,6.630856,93.0,5.5,16.0
15.3,0.0,18.20957,94.0,6.2,283.0
15.5,0.0,17.327279,95.0,6.3,317.0
15.0,316.360478,29.843818,105.0,6.8,961.0
18.0,476.684675,2.186927,103.0,7.1,2414.0
0.0,0.0,12.335827,102.0,5.8,253.0
21.0,177.2,20.818567,116.0,6.9,421.0
15.0,356.830601,58.900647,110.0,6.7,1698.0
17.0,213.525736,45.742254,120.0,7.2,927.0
15.0,356.296601,80.878605,122.0,7.9,3313.0
15.0,414.211549,54.053576,118.0,7.6,2752.0
15.0,216.614388,17.638286,107.0,5.7,559.0
15.0,0.317,3.803495,102.0,6.4,52.0
15.0,146.292009,17.571533,154.0,7.7,338.0
16.0,11.301649,4.628525,120.0,6.5,48.0
14.0,233.555708,145.364591,113.0,8.0,5723.0
0.0,0.0,12.18838,109.0,6.0,102.0
15.0,67.182787,3.826685,125.0,7.2,67.0
15.0,75.700498,21.095489,92.0,5.9,355.0
15.0,146.497771,47.455148,100.0,6.0,1401.0
15.0,61.399552,22.838834,98.0,7.1,410.0
15.0,151.831537,27.165222,92.0,6.0,680.0
15.0,123.384128,19.113278,103.0,6.8,338.0
15.0,73.326666,58.553213,92.0,7.1,1444.0
15.0,55.184721,2.005111,113.0,6.1,33.0
18.0,0.0,16.418639,115.0,7.0,215.0
17.0,127.730736,43.675191,95.0,6.1,1206.0
15.0,66.966987,4.688212,87.0,5.4,268.0
15.0,52.970014,9.125594,88.0,5.6,197.0
15.0,50.0,19.786392,183.0,7.8,921.0
15.0,64.256513,13.581966,97.0,6.7,270.0
17.0,55.534455,11.927667,94.0,5.7,280.0
35.0,42.930462,30.556135,112.0,5.8,1138.0
15.0,61.548707,31.565117,98.0,5.9,584.0
15.0,40.283321,21.535126,104.0,6.2,492.0
0.0,0.0,7.921311,118.0,6.9,72.0
15.0,44.862187,19.284129,104.0,6.6,382.0
16.0,66.468332,23.423082,89.0,5.5,431.0
7.0,48.126384,49.517264,109.0,7.2,1170.0
15.0,35.00718,11.375032,106.0,5.8,156.0
15.0,123.726688,61.182331,123.0,7.8,3311.0
0.0,0.0,7.314796,86.0,4.7,77.0
15.0,33.771174,6.857923,120.0,6.9,155.0
15.0,69.995385,41.286336,216.0,7.8,851.0
15.0,39.421467,12.929525,105.0,5.1,267.0
15.0,52.501541,42.952942,115.0,7.0,951.0
15.0,32.721635,19.760383,110.0,6.2,440.0
15.0,47.175038,10.194097,88.0,6.2,230.0
13.0,37.664855,11.045593,94.0,4.5,228.0
16.0,30.857814,44.533612,98.0,7.6,1486.0
15.0,30.226144,10.84158,126.0,6.9,151.0
15.0,78.054825,49.294864,100.0,7.4,3725.0
15.0,29.331068,7.424798,89.0,5.1,221.0
15.0,46.905889,5.164281,111.0,5.6,72.0
15.0,64.23844,34.759855,100.0,6.5,1197.0
15.0,30.127963,7.297757,115.0,6.3,130.0
14.0,32.645546,3.334804,106.0,6.1,61.0
20.0,27.728118,2.027393,124.0,7.4,88.0
0.0,28.084357,13.817269,107.0,6.9,275.0
15.0,40.105542,13.237835,99.0,4.7,295.0
0.0,0.0,3.890223,90.0,4.3,212.0
15.0,24.769466,19.517239,101.0,6.3,380.0
15.0,85.306374,30.669913,124.0,7.3,1105.0
0.0,0.0,9.681147,103.0,6.1,245.0
11.5,23.237911,15.355589,134.0,7.5,202.0
15.0,43.101594,19.85579,155.0,7.5,796.0
0.0,0.0,11.689337,94.0,5.5,119.0
15.0,21.0,3.043589,95.0,6.1,52.0
15.0,0.0,17.141376,89.0,5.2,351.0
14.0,38.574362,8.885017,97.0,4.4,100.0
0.0,0.0,4.115398,90.0,6.4,128.0
20.0,22.165608,7.679336,92.0,5.0,163.0
15.0,20.566327,18.268009,94.0,6.0,421.0
15.0,20.529194,7.809701,117.0,5.9,80.0
15.0,17.507368,9.378688,84.0,5.5,104.0
15.0,35.485608,35.395129,140.0,6.8,1653.0
15.0,32.556119,45.317278,108.0,6.0,639.0
15.0,0.0,4.302941,109.0,5.3,42.0
15.0,42.0,47.006162,131.0,7.2,1840.0
15.0,17.080167,11.379652,114.0,5.9,173.0
15.0,37.930465,24.612603,97.0,5.8,742.0
15.0,31.554855,26.708193,121.0,6.5,541.0
0.0,0.0,8.710294,87.0,4.6,115.0
0.0,0.0,1.800119,85.0,5.9,25.0
15.0,22.730842,0.335195,85.0,6.7,10.0
25.0,15.843608,11.782725,87.0,4.4,104.0
0.0,0.0,2.711955,121.0,5.1,17.0
15.0,59.389433,16.629173,107.0,7.0,978.0
15.0,16.633035,20.05902,111.0,6.7,357.0
15.0,12.0,8.113634,92.0,5.9,97.0
0.0,0.0,9.87419,97.0,6.4,126.0
0.0,0.0,2.857936,97.0,5.3,31.0
20.0,0.0,3.138118,125.0,6.3,32.0
15.0,0.0,6.684096,124.0,6.2,64.0
0.0,0.0,0.722911,76.0,2.9,8.0
15.0,15.608545,17.672021,96.0,5.2,358.0
15.0,10.443316,3.033471,93.0,4.8,32.0
0.0,0.0,3.313257,96.0,5.4,48.0
15.0,0.0,41.089863,132.0,7.5,861.0
15.0,14.867514,10.9071,103.0,6.0,211.0
15.0,46.189568,49.230089,117.0,7.8,2926.0
15.0,10.903846,11.429607,116.0,6.6,243.0
15.0,9.23747,6.373316,118.0,6.5,85.0
16.0,18.928871,9.717392,100.0,6.7,95.0
15.0,9.902115,8.074807,94.0,5.0,37.0
20.0,8.586376,7.034752,94.0,4.7,146.0
0.0,0.0,7.250379,97.0,6.7,127.0
0.0,0.0,0.116873,98.0,4.7,3.0
0.0,0.0,7.712206,91.0,5.5,44.0
15.0,34.533783,25.329493,107.0,7.4,1388.0
1.5e-05,0.0,5.112809,95.0,5.6,26.0
15.0,8.76289,13.832376,102.0,5.6,156.0
15.0,6.405245,7.446069,89.0,5.0,100.0
15.0,8.138788,13.568302,106.0,6.0,243.0
15.0,35.097815,21.857387,92.0,6.8,350.0
15.0,5.217498,0.249245,105.0,4.7,15.0
15.0,12.036149,12.163832,121.0,7.0,177.0
0.0,0.0,8.962245,120.0,6.0,90.0
15.0,15.785148,32.690038,103.0,7.2,886.0
25.0,4.15223,8.583217,92.0,6.1,182.0
15.0,20.117339,31.60985,147.0,7.6,1477.0
0.0,0.0,12.295216,98.0,5.4,87.0
22.0,0.0,12.4654,98.0,5.8,251.0
15.0,9.455232,30.983397,104.0,6.8,737.0
0.0,0.0,1.485324,276.0,7.0,12.0
15.0,5.92641,11.428903,111.0,6.5,195.0
15.0,0.0,5.484679,98.0,4.8,27.0
0.0,0.0,5.770246,111.0,6.5,12.0
15.0,7.938872,15.175289,112.0,6.3,545.0
0.0,0.0,2.414721,100.0,5.5,31.0
0.0,0.0,0.470645,116.0,6.6,23.0
92.62,0.650422,32.351527,153.0,8.0,657.0
12.0,9.584131,17.493735,84.0,6.5,565.0
8.0,0.529766,6.932221,116.0,6.7,85.0
15.0,0.632542,8.142166,105.0,6.6,157.0
15.0,0.0,6.329672,98.0,6.5,93.0
0.0,0.0,7.744166,105.0,7.4,100.0
8.5,8.936663,9.029489,98.0,6.0,152.0
12.0,6.814789,22.708647,97.0,5.9,386.0
15.0,0.076382,2.609057,93.0,5.0,22.0
15.0,3.533227,19.913961,98.0,6.0,290.0
15.0,0.0,1.897761,107.0,5.2,5.0
15.0,0.0,7.701186,90.0,4.8,92.0
15.0,0.023,1.833058,99.0,6.1,7.0
15.0,0.02038,12.185204,93.0,5.7,41.0
0.0,0.0,2.500218,141.0,5.6,31.0
20.0,27.187375,6.459787,85.0,5.8,72.0
7.0,0.0,49.808505,110.0,5.6,670.0
0.0,0.0,4.901936,105.0,4.8,36.0
15.0,0.0,0.738646,0,7.3,12.0
15.0,0.0,5.294319,119.0,6.7,65.0
0.0,0.0,0.165367,124.0,4.5,2.0
14.6,70.906973,52.744331,101.0,7.4,2301.0
14.8,122.513057,29.660993,115.0,6.3,706.0
14.5,147.298761,41.493042,120.0,6.7,1374.0
10.0,17.511906,10.072199,111.0,7.2,196.0
14.5,0.0,4.389363,98.0,5.8,9.0
14.0,159.157447,37.380435,131.0,7.7,1113.0
14.2,0.674918,7.05145,139.0,6.9,78.0
15.0,377.910544,59.258969,120.0,7.6,2827.0
14.0,320.145693,16.742972,119.0,6.6,291.0
14.0,463.0,45.473484,119.0,7.0,1746.0
0.0,239.60621,15.474831,110.0,5.5,303.0
0.0,0.0,4.289676,101.0,5.0,10.0
14.0,161.001698,25.949277,145.0,6.7,395.0
14.0,154.864401,22.409117,98.0,6.8,491.0
15.0,100.734718,13.706357,101.0,5.3,299.0
13.0,75.511123,6.92205,114.0,6.1,88.0
